Student_ID,School_ID,State,District,Area,Gender,Caste,Age,Standard,Annual_Family_Income_INR,Attendance_Percent,Distance_From_School_KM,Dropout_Status,Dropout_Reason
STU00251,SCH1017,Gujarat,Surat,Urban,Male,General,12,7,200000,65,6.8,No,None
STU00252,SCH1187,Gujarat,Ahmedabad,Rural,Male,OBC,12,8,75000,86,7.0,Yes,Lack of Interest
STU00253,SCH1213,Gujarat,Ahmedabad,Rural,Female,SC,18,12,100000,98,4.1,No,None
STU00254,SCH1009,Gujarat,Surat,Urban,Male,OBC,13,9,100000,61,1.5,No,None
STU00255,SCH1113,Uttar Pradesh,Lucknow,Rural,Male,SC,8,2,100000,81,3.9,No,None
STU00256,SCH1133,Maharashtra,Nashik,Rural,Male,OBC,18,12,200000,71,4.7,Yes,Poverty
STU00257,SCH1026,Maharashtra,Nashik,Rural,Male,ST,7,3,100000,86,10.1,No,None
STU00258,SCH1112,Gujarat,Rajkot,Semi-Urban,Female,SC,10,4,150000,80,1.9,No,None
STU00259,SCH1024,Uttar Pradesh,Kanpur,Urban,Male,General,12,7,300000,38,4.0,No,None
STU00260,SCH1101,Gujarat,Rajkot,Urban,Female,OBC,8,3,100000,89,5.2,No,None
STU00261,SCH1164,Maharashtra,Nashik,Rural,Male,General,13,8,300000,94,1.2,No,None
STU00262,SCH1054,Gujarat,Ahmedabad,Urban,Male,OBC,10,4,100000,84,5.3,No,None
STU00263,SCH1139,Madhya Pradesh,Jabalpur,Rural,Male,OBC,6,2,75000,84,7.0,Yes,Family Issues
STU00264,SCH1088,Rajasthan,Jodhpur,Rural,Female,General,14,9,150000,100,5.0,No,None
STU00265,SCH1169,Gujarat,Rajkot,Urban,Female,General,12,7,300000,74,3.3,No,None
STU00266,SCH1218,Rajasthan,Udaipur,Rural,Male,SC,10,5,100000,61,0.2,Yes,Poverty
STU00267,SCH1134,Rajasthan,Kota,Rural,Female,General,6,1,150000,78,10.8,No,None
STU00268,SCH1123,Uttar Pradesh,Aligarh,Urban,Female,SC,6,1,200000,78,0.2,No,None
STU00269,SCH1206,Uttar Pradesh,Lucknow,Urban,Female,OBC,14,10,200000,66,3.5,No,None
STU00270,SCH1145,Uttar Pradesh,Agra,Rural,Female,General,7,3,75000,100,0.9,No,None
STU00271,SCH1197,Maharashtra,Pune,Rural,Male,General,14,10,75000,100,1.9,Yes,Child Labour
STU00272,SCH1006,Uttar Pradesh,Kanpur,Urban,Male,OBC,11,5,100000,77,0.2,No,None
STU00273,SCH1131,Gujarat,Vadodara,Rural,Female,General,17,12,75000,66,3.6,Yes,Poverty
STU00274,SCH1182,Rajasthan,Udaipur,Urban,Female,OBC,15,10,50000,56,3.3,Yes,Lack of Transport
STU00275,SCH1096,Uttar Pradesh,Kanpur,Rural,Female,OBC,8,3,100000,53,8.8,Yes,Poverty
STU00276,SCH1123,Rajasthan,Kota,Urban,Female,General,18,12,300000,91,4.9,No,None
STU00277,SCH1164,Rajasthan,Kota,Rural,Male,General,14,8,75000,86,3.3,Yes,Lack of Transport
STU00278,SCH1093,Maharashtra,Nashik,Rural,Male,General,7,2,300000,99,0.2,No,None
STU00279,SCH1039,Uttar Pradesh,Aligarh,Rural,Other,General,16,11,150000,63,5.1,Yes,Lack of Transport
STU00280,SCH1082,Maharashtra,Pune,Rural,Male,General,10,5,200000,74,7.5,Yes,Family Issues
STU00281,SCH1120,Gujarat,Ahmedabad,Rural,Female,ST,11,6,75000,99,5.2,Yes,Poverty
STU00282,SCH1058,Uttar Pradesh,Aligarh,Semi-Urban,Female,ST,12,6,50000,100,2.4,Yes,Poverty
STU00283,SCH1139,Rajasthan,Kota,Semi-Urban,Male,OBC,15,11,50000,69,5.6,Yes,Poor Academic Performance
STU00284,SCH1038,Madhya Pradesh,Gwalior,Rural,Female,General,11,7,100000,84,0.4,No,None
STU00285,SCH1196,Madhya Pradesh,Jabalpur,Rural,Female,ST,18,12,200000,74,6.7,Yes,Poverty
STU00286,SCH1133,Gujarat,Surat,Semi-Urban,Female,General,14,8,200000,61,5.0,No,None
STU00287,SCH1035,Rajasthan,Kota,Semi-Urban,Female,ST,15,9,50000,93,0.2,Yes,Child Labour
STU00288,SCH1046,Maharashtra,Aurangabad,Rural,Female,OBC,12,8,75000,45,1.0,Yes,Family Issues
STU00289,SCH1126,Madhya Pradesh,Indore,Rural,Female,OBC,12,8,75000,47,4.9,Yes,Poverty
STU00290,SCH1156,Rajasthan,Kota,Urban,Female,General,14,9,100000,59,1.7,No,None
STU00291,SCH1098,Uttar Pradesh,Aligarh,Rural,Female,SC,14,9,100000,66,5.1,Yes,Poor Academic Performance
STU00292,SCH1049,Madhya Pradesh,Jabalpur,Urban,Male,OBC,6,1,150000,74,2.3,No,None
STU00293,SCH1029,Uttar Pradesh,Agra,Rural,Female,SC,15,9,300000,64,7.8,Yes,Poverty
STU00294,SCH1233,Maharashtra,Nashik,Rural,Female,SC,17,11,200000,92,0.2,Yes,Migration
STU00295,SCH1136,Madhya Pradesh,Gwalior,Urban,Male,OBC,8,3,100000,64,1.8,No,None
STU00296,SCH1192,Maharashtra,Aurangabad,Urban,Male,OBC,9,4,100000,92,2.8,No,None
STU00297,SCH1060,Madhya Pradesh,Gwalior,Rural,Male,General,15,9,150000,64,7.1,Yes,Lack of Transport
STU00298,SCH1153,Uttar Pradesh,Lucknow,Urban,Female,OBC,16,11,200000,97,4.2,No,None
STU00299,SCH1059,Rajasthan,Udaipur,Rural,Female,OBC,14,9,150000,88,1.2,No,None
STU00300,SCH1214,Rajasthan,Kota,Rural,Female,SC,18,12,150000,70,4.0,Yes,Lack of Transport
STU00301,SCH1222,Rajasthan,Kota,Rural,Female,OBC,18,12,75000,93,4.2,Yes,Poverty
STU00302,SCH1239,Maharashtra,Nashik,Rural,Male,SC,7,2,200000,91,5.8,No,None
STU00303,SCH1135,Uttar Pradesh,Lucknow,Rural,Male,OBC,8,3,100000,91,0.3,No,None
STU00304,SCH1063,Rajasthan,Udaipur,Rural,Male,General,12,7,100000,59,2.3,Yes,Poverty
STU00305,SCH1104,Madhya Pradesh,Indore,Rural,Female,General,8,3,100000,88,2.8,No,None
STU00306,SCH1202,Uttar Pradesh,Aligarh,Semi-Urban,Male,General,11,5,100000,82,5.4,No,None
STU00307,SCH1048,Uttar Pradesh,Aligarh,Urban,Female,OBC,16,11,500000,75,3.4,No,None
STU00308,SCH1171,Uttar Pradesh,Lucknow,Rural,Female,SC,8,3,150000,94,7.9,No,None
STU00309,SCH1153,Maharashtra,Aurangabad,Urban,Female,ST,8,3,150000,87,5.7,No,None
STU00310,SCH1089,Madhya Pradesh,Bhopal,Semi-Urban,Female,General,16,11,150000,78,3.9,No,None
STU00311,SCH1175,Maharashtra,Nashik,Rural,Male,OBC,15,10,75000,72,8.0,Yes,Poverty
STU00312,SCH1090,Gujarat,Rajkot,Rural,Male,OBC,6,1,150000,76,4.1,No,None
STU00313,SCH1148,Madhya Pradesh,Indore,Urban,Female,OBC,7,1,200000,80,1.4,No,None
STU00314,SCH1073,Maharashtra,Aurangabad,Rural,Male,SC,9,5,150000,71,6.5,Yes,Lack of Interest
STU00315,SCH1231,Rajasthan,Jaipur,Rural,Female,ST,15,9,200000,75,2.3,No,None
STU00316,SCH1050,Maharashtra,Aurangabad,Rural,Male,OBC,15,10,100000,59,3.3,Yes,Poverty
STU00317,SCH1104,Gujarat,Rajkot,Rural,Male,ST,9,4,500000,52,2.3,Yes,Poverty
STU00318,SCH1192,Rajasthan,Kota,Urban,Male,SC,12,8,75000,59,2.6,Yes,Poverty
STU00319,SCH1099,Gujarat,Surat,Urban,Female,SC,12,7,150000,60,3.5,No,None
STU00320,SCH1145,Gujarat,Vadodara,Urban,Male,OBC,12,7,100000,93,4.0,No,None
STU00321,SCH1201,Gujarat,Surat,Semi-Urban,Female,SC,12,7,50000,39,8.5,Yes,Child Labour
STU00322,SCH1249,Maharashtra,Nagpur,Rural,Male,OBC,7,3,75000,55,4.2,Yes,Migration
STU00323,SCH1156,Rajasthan,Udaipur,Urban,Male,OBC,12,8,150000,69,1.4,No,None
STU00324,SCH1177,Madhya Pradesh,Bhopal,Rural,Female,General,13,8,200000,74,1.7,No,None
STU00325,SCH1127,Uttar Pradesh,Agra,Urban,Male,ST,18,12,75000,100,9.2,Yes,Poor Academic Performance
STU00326,SCH1218,Madhya Pradesh,Indore,Urban,Male,OBC,11,7,100000,83,1.2,No,None
STU00327,SCH1103,Uttar Pradesh,Aligarh,Urban,Male,SC,12,6,100000,100,0.2,No,None
STU00328,SCH1108,Gujarat,Vadodara,Rural,Female,General,16,10,75000,87,2.6,Yes,Migration
STU00329,SCH1015,Rajasthan,Kota,Urban,Male,SC,6,1,50000,54,2.7,Yes,Lack of Interest
STU00330,SCH1250,Uttar Pradesh,Lucknow,Urban,Female,General,17,11,150000,75,0.6,No,None
STU00331,SCH1233,Madhya Pradesh,Indore,Urban,Female,OBC,10,6,50000,79,6.7,No,None
STU00332,SCH1194,Maharashtra,Pune,Urban,Female,ST,8,3,150000,53,0.6,Yes,Poor Academic Performance
STU00333,SCH1228,Madhya Pradesh,Gwalior,Urban,Male,ST,9,5,100000,85,8.4,No,None
STU00334,SCH1236,Uttar Pradesh,Kanpur,Semi-Urban,Male,SC,6,1,75000,58,5.1,Yes,Poverty
STU00335,SCH1026,Rajasthan,Jodhpur,Rural,Female,OBC,13,8,75000,100,2.6,No,None
STU00336,SCH1175,Uttar Pradesh,Agra,Rural,Male,ST,13,7,100000,90,2.5,No,None
STU00337,SCH1131,Gujarat,Surat,Urban,Female,OBC,7,3,50000,100,2.4,No,None
STU00338,SCH1046,Maharashtra,Aurangabad,Urban,Female,OBC,11,5,100000,49,5.5,No,None
STU00339,SCH1149,Maharashtra,Pune,Urban,Male,OBC,13,7,75000,78,2.9,No,None
STU00340,SCH1055,Uttar Pradesh,Kanpur,Rural,Male,General,7,2,200000,97,3.9,No,None
STU00341,SCH1011,Madhya Pradesh,Jabalpur,Semi-Urban,Female,General,16,10,200000,91,7.3,No,None
STU00342,SCH1247,Gujarat,Vadodara,Rural,Male,ST,16,12,500000,79,0.2,No,None
STU00343,SCH1149,Rajasthan,Jaipur,Rural,Male,General,17,11,75000,50,6.1,Yes,Health Issues
STU00344,SCH1072,Maharashtra,Pune,Rural,Male,SC,11,6,300000,80,0.3,No,None
STU00345,SCH1026,Madhya Pradesh,Gwalior,Urban,Male,OBC,11,5,300000,83,8.4,No,None
STU00346,SCH1063,Uttar Pradesh,Kanpur,Rural,Male,ST,7,2,75000,84,3.7,Yes,Lack of Interest
STU00347,SCH1145,Rajasthan,Jodhpur,Rural,Male,OBC,6,1,200000,84,6.5,Yes,Migration
STU00348,SCH1024,Madhya Pradesh,Jabalpur,Urban,Male,SC,9,5,100000,72,0.2,No,None
STU00349,SCH1227,Uttar Pradesh,Agra,Semi-Urban,Male,SC,14,9,300000,98,7.1,No,None
STU00350,SCH1093,Gujarat,Vadodara,Semi-Urban,Male,OBC,10,4,150000,69,2.5,No,None
STU00351,SCH1041,Gujarat,Ahmedabad,Rural,Female,OBC,13,8,100000,76,4.5,No,None
STU00352,SCH1233,Uttar Pradesh,Lucknow,Rural,Male,OBC,6,2,200000,72,0.2,No,None
STU00353,SCH1248,Maharashtra,Nagpur,Rural,Female,OBC,15,10,300000,71,4.3,Yes,Health Issues
STU00354,SCH1011,Maharashtra,Nashik,Rural,Male,General,15,10,150000,70,2.3,No,None
STU00355,SCH1243,Madhya Pradesh,Indore,Urban,Male,OBC,11,5,75000,72,0.2,No,None
STU00356,SCH1130,Gujarat,Rajkot,Urban,Female,OBC,11,5,150000,76,4.4,No,None
STU00357,SCH1063,Gujarat,Surat,Urban,Female,SC,16,11,150000,60,2.7,No,None
STU00358,SCH1195,Madhya Pradesh,Jabalpur,Urban,Male,OBC,10,5,300000,67,0.2,No,None
STU00359,SCH1063,Rajasthan,Jodhpur,Urban,Male,General,9,4,300000,100,4.4,No,None
STU00360,SCH1073,Gujarat,Vadodara,Rural,Female,OBC,11,7,75000,51,0.3,Yes,Poverty
STU00361,SCH1126,Uttar Pradesh,Lucknow,Rural,Female,SC,11,7,200000,61,2.7,No,None
STU00362,SCH1163,Rajasthan,Jaipur,Rural,Male,OBC,17,12,50000,79,2.3,Yes,Poor Academic Performance
STU00363,SCH1144,Madhya Pradesh,Gwalior,Rural,Male,OBC,8,3,100000,88,0.2,No,None
STU00364,SCH1130,Uttar Pradesh,Kanpur,Urban,Female,SC,6,1,200000,78,5.2,No,None
STU00365,SCH1225,Gujarat,Rajkot,Urban,Male,OBC,9,5,500000,88,3.4,No,None
STU00366,SCH1218,Gujarat,Surat,Rural,Male,OBC,10,5,50000,88,1.4,Yes,Poor Academic Performance
STU00367,SCH1179,Rajasthan,Udaipur,Rural,Male,OBC,14,10,200000,100,3.3,No,None
STU00368,SCH1110,Uttar Pradesh,Lucknow,Rural,Male,SC,14,9,75000,80,3.4,Yes,Poverty
STU00369,SCH1189,Gujarat,Rajkot,Semi-Urban,Female,General,7,3,500000,91,5.3,No,None
STU00370,SCH1104,Maharashtra,Pune,Urban,Female,OBC,9,5,75000,80,5.1,No,None
STU00371,SCH1005,Uttar Pradesh,Lucknow,Semi-Urban,Male,SC,12,7,200000,76,0.2,No,None
STU00372,SCH1153,Uttar Pradesh,Lucknow,Rural,Male,OBC,16,10,75000,64,3.8,Yes,Family Issues
STU00373,SCH1054,Gujarat,Vadodara,Rural,Male,OBC,10,6,75000,77,4.3,Yes,Family Issues
STU00374,SCH1108,Maharashtra,Pune,Rural,Female,OBC,7,1,100000,83,5.6,No,None
STU00375,SCH1188,Rajasthan,Udaipur,Rural,Female,SC,18,12,200000,60,4.6,Yes,Migration
STU00376,SCH1137,Madhya Pradesh,Bhopal,Rural,Male,OBC,16,11,75000,93,0.9,Yes,Poverty
STU00377,SCH1174,Uttar Pradesh,Kanpur,Urban,Female,OBC,12,7,150000,100,3.5,No,None
STU00378,SCH1140,Rajasthan,Jaipur,Semi-Urban,Female,General,8,4,50000,94,6.0,No,None
STU00379,SCH1118,Uttar Pradesh,Agra,Urban,Male,OBC,10,4,200000,62,6.6,No,None
STU00380,SCH1029,Gujarat,Surat,Urban,Female,SC,17,12,150000,80,6.2,No,None
STU00381,SCH1079,Uttar Pradesh,Aligarh,Semi-Urban,Male,OBC,9,4,100000,60,0.2,No,None
STU00382,SCH1241,Gujarat,Surat,Rural,Male,OBC,10,6,100000,77,1.9,No,None
STU00383,SCH1162,Maharashtra,Nashik,Rural,Female,OBC,15,9,100000,73,1.1,Yes,Lack of Transport
STU00384,SCH1043,Rajasthan,Jaipur,Urban,Male,General,12,7,75000,71,4.2,No,None
STU00385,SCH1039,Uttar Pradesh,Kanpur,Rural,Male,SC,14,9,300000,98,0.2,Yes,Poverty
STU00386,SCH1095,Uttar Pradesh,Lucknow,Urban,Female,SC,17,12,300000,82,4.6,No,None
STU00387,SCH1190,Madhya Pradesh,Bhopal,Semi-Urban,Male,SC,14,9,50000,69,5.6,Yes,Poverty
STU00388,SCH1011,Rajasthan,Kota,Rural,Male,OBC,7,2,300000,53,2.4,Yes,Child Labour
STU00389,SCH1055,Gujarat,Rajkot,Rural,Female,OBC,6,1,150000,84,6.9,No,None
STU00390,SCH1224,Rajasthan,Udaipur,Urban,Female,OBC,17,12,50000,72,7.0,Yes,Child Labour
STU00391,SCH1140,Uttar Pradesh,Agra,Urban,Female,General,15,10,200000,86,0.2,No,None
STU00392,SCH1077,Uttar Pradesh,Agra,Rural,Female,General,13,9,50000,40,3.8,Yes,Lack of Interest
STU00393,SCH1001,Maharashtra,Aurangabad,Urban,Male,General,18,12,75000,100,5.0,Yes,Migration
STU00394,SCH1025,Maharashtra,Pune,Rural,Other,SC,7,3,150000,51,6.3,Yes,Poverty
STU00395,SCH1224,Madhya Pradesh,Gwalior,Urban,Female,General,17,12,100000,70,7.1,Yes,Lack of Transport
STU00396,SCH1076,Madhya Pradesh,Indore,Urban,Male,OBC,10,4,150000,85,2.7,No,None
STU00397,SCH1233,Madhya Pradesh,Bhopal,Urban,Female,ST,14,9,300000,70,5.0,Yes,Poor Academic Performance
STU00398,SCH1038,Uttar Pradesh,Lucknow,Rural,Male,SC,17,12,150000,89,2.1,Yes,Family Issues
STU00399,SCH1026,Rajasthan,Kota,Semi-Urban,Female,SC,11,7,50000,85,7.6,Yes,Poor Academic Performance
STU00400,SCH1045,Uttar Pradesh,Agra,Rural,Male,OBC,12,8,75000,60,9.9,Yes,Poverty
STU00401,SCH1031,Uttar Pradesh,Agra,Rural,Male,SC,13,8,75000,87,7.9,Yes,Poverty
STU00402,SCH1075,Maharashtra,Nagpur,Rural,Female,General,9,3,75000,56,1.5,Yes,Family Issues
STU00403,SCH1088,Madhya Pradesh,Gwalior,Urban,Male,OBC,7,3,50000,64,6.9,Yes,Poverty
STU00404,SCH1243,Madhya Pradesh,Indore,Rural,Female,SC,17,12,200000,78,7.4,Yes,Poverty
STU00405,SCH1070,Gujarat,Surat,Rural,Male,SC,6,1,100000,100,7.7,No,None
STU00406,SCH1109,Gujarat,Ahmedabad,Rural,Female,General,14,10,150000,81,6.0,No,None
STU00407,SCH1002,Maharashtra,Nashik,Semi-Urban,Male,General,9,3,100000,100,5.4,No,None
STU00408,SCH1037,Maharashtra,Aurangabad,Urban,Male,General,8,4,50000,88,2.5,No,None
STU00409,SCH1151,Gujarat,Rajkot,Rural,Female,OBC,13,7,75000,78,3.8,No,None
STU00410,SCH1106,Madhya Pradesh,Gwalior,Urban,Female,OBC,14,9,150000,57,4.8,Yes,Lack of Transport
STU00411,SCH1062,Uttar Pradesh,Lucknow,Rural,Male,OBC,8,3,100000,78,2.9,No,None
STU00412,SCH1217,Rajasthan,Jodhpur,Urban,Female,SC,14,10,500000,79,0.2,No,None
STU00413,SCH1036,Uttar Pradesh,Kanpur,Rural,Female,OBC,7,3,300000,82,4.5,No,None
STU00414,SCH1166,Madhya Pradesh,Bhopal,Rural,Female,OBC,14,9,50000,65,6.0,Yes,Poverty
STU00415,SCH1137,Uttar Pradesh,Lucknow,Rural,Female,SC,10,5,300000,90,2.4,No,None
STU00416,SCH1041,Rajasthan,Jodhpur,Rural,Male,General,16,11,100000,80,2.6,Yes,Child Labour
STU00417,SCH1112,Gujarat,Vadodara,Urban,Male,OBC,6,1,100000,66,0.2,No,None
STU00418,SCH1036,Maharashtra,Aurangabad,Semi-Urban,Male,OBC,13,9,50000,99,3.7,Yes,Poverty
STU00419,SCH1034,Uttar Pradesh,Lucknow,Rural,Male,ST,18,12,500000,76,3.8,No,None
STU00420,SCH1206,Maharashtra,Pune,Rural,Male,SC,7,2,150000,58,3.0,Yes,Health Issues
STU00421,SCH1186,Madhya Pradesh,Jabalpur,Rural,Female,General,10,4,150000,60,0.2,Yes,Family Issues
STU00422,SCH1214,Maharashtra,Pune,Rural,Male,OBC,10,6,100000,89,5.2,Yes,Lack of Transport
STU00423,SCH1027,Madhya Pradesh,Bhopal,Urban,Female,SC,16,11,200000,62,1.5,Yes,Lack of Transport
STU00424,SCH1018,Maharashtra,Nagpur,Urban,Other,General,9,5,75000,55,3.2,Yes,Migration
STU00425,SCH1196,Maharashtra,Pune,Rural,Female,SC,16,11,150000,78,2.3,Yes,Lack of Interest
STU00426,SCH1042,Gujarat,Vadodara,Urban,Male,SC,9,4,150000,82,2.5,No,None
STU00427,SCH1175,Uttar Pradesh,Kanpur,Urban,Male,SC,8,3,100000,66,1.6,No,None
STU00428,SCH1193,Maharashtra,Nagpur,Semi-Urban,Male,OBC,17,12,200000,58,4.2,Yes,Lack of Interest
STU00429,SCH1057,Gujarat,Surat,Rural,Male,SC,15,9,300000,63,6.0,Yes,Migration
STU00430,SCH1065,Madhya Pradesh,Indore,Urban,Male,SC,8,2,300000,70,3.5,No,None
STU00431,SCH1196,Rajasthan,Kota,Urban,Female,SC,16,10,75000,65,0.2,Yes,Poor Academic Performance
STU00432,SCH1058,Gujarat,Ahmedabad,Rural,Male,SC,7,1,100000,100,1.5,No,None
STU00433,SCH1219,Uttar Pradesh,Lucknow,Urban,Male,ST,11,5,75000,89,4.6,No,None
STU00434,SCH1031,Madhya Pradesh,Bhopal,Rural,Female,OBC,8,3,150000,82,5.3,No,None
STU00435,SCH1228,Gujarat,Surat,Rural,Male,OBC,12,6,100000,82,0.8,No,None
STU00436,SCH1028,Maharashtra,Nashik,Semi-Urban,Female,OBC,8,3,150000,82,7.5,No,None
STU00437,SCH1191,Maharashtra,Aurangabad,Rural,Male,OBC,16,11,100000,72,0.2,Yes,Lack of Transport
STU00438,SCH1137,Uttar Pradesh,Aligarh,Urban,Male,General,11,5,50000,81,0.8,No,None
STU00439,SCH1074,Rajasthan,Jaipur,Rural,Female,OBC,6,1,75000,52,2.4,Yes,Poverty
STU00440,SCH1107,Madhya Pradesh,Indore,Urban,Male,SC,7,1,500000,80,5.0,No,None
STU00441,SCH1174,Rajasthan,Jaipur,Semi-Urban,Female,General,18,12,50000,100,3.2,Yes,Migration
STU00442,SCH1099,Gujarat,Vadodara,Rural,Female,SC,15,10,100000,86,6.4,Yes,Lack of Interest
STU00443,SCH1118,Rajasthan,Jaipur,Urban,Male,OBC,11,6,200000,72,3.4,No,None
STU00444,SCH1026,Madhya Pradesh,Gwalior,Rural,Female,General,17,12,150000,100,1.9,No,None
STU00445,SCH1218,Maharashtra,Pune,Rural,Male,OBC,9,4,150000,68,5.8,Yes,Poverty
STU00446,SCH1048,Gujarat,Rajkot,Urban,Male,General,15,9,500000,81,5.4,No,None
STU00447,SCH1162,Rajasthan,Kota,Rural,Female,OBC,9,5,200000,78,4.5,No,None
STU00448,SCH1019,Madhya Pradesh,Jabalpur,Rural,Male,SC,9,4,100000,89,4.1,No,None
STU00449,SCH1181,Rajasthan,Jodhpur,Rural,Male,OBC,10,5,75000,86,5.3,Yes,Poverty
STU00450,SCH1014,Maharashtra,Nashik,Semi-Urban,Male,OBC,10,6,150000,86,5.0,No,None
STU00451,SCH1001,Gujarat,Rajkot,Rural,Male,OBC,11,7,50000,86,4.9,Yes,Poverty
STU00452,SCH1051,Gujarat,Vadodara,Semi-Urban,Female,SC,11,5,200000,97,0.3,No,None
STU00453,SCH1112,Uttar Pradesh,Agra,Urban,Male,OBC,14,9,75000,90,5.0,Yes,Migration
STU00454,SCH1246,Madhya Pradesh,Bhopal,Semi-Urban,Male,ST,10,6,150000,66,6.5,No,None
STU00455,SCH1120,Madhya Pradesh,Jabalpur,Urban,Female,General,11,7,150000,75,2.4,No,None
STU00456,SCH1170,Madhya Pradesh,Indore,Rural,Male,SC,12,8,100000,85,5.3,No,None
STU00457,SCH1033,Gujarat,Ahmedabad,Rural,Female,OBC,14,9,100000,83,7.9,Yes,Family Issues
STU00458,SCH1138,Gujarat,Rajkot,Urban,Female,OBC,8,3,100000,88,2.8,No,None
STU00459,SCH1229,Rajasthan,Jaipur,Rural,Female,SC,16,11,200000,90,0.2,No,None
STU00460,SCH1013,Uttar Pradesh,Lucknow,Rural,Female,General,6,2,300000,68,5.8,Yes,Family Issues
STU00461,SCH1204,Uttar Pradesh,Lucknow,Semi-Urban,Male,SC,13,8,200000,94,3.8,No,None
STU00462,SCH1074,Gujarat,Ahmedabad,Rural,Male,OBC,13,9,100000,69,4.3,Yes,Lack of Transport
STU00463,SCH1085,Maharashtra,Pune,Rural,Male,ST,7,2,150000,64,2.1,No,None
STU00464,SCH1123,Rajasthan,Kota,Urban,Other,OBC,18,12,100000,69,2.5,No,None
STU00465,SCH1220,Madhya Pradesh,Gwalior,Urban,Female,General,9,5,100000,79,3.7,No,None
STU00466,SCH1075,Rajasthan,Kota,Urban,Male,ST,17,12,100000,80,6.9,No,None
STU00467,SCH1166,Gujarat,Ahmedabad,Rural,Male,SC,9,3,300000,86,2.0,No,None
STU00468,SCH1195,Uttar Pradesh,Lucknow,Rural,Other,OBC,17,12,500000,53,6.5,Yes,Poor Academic Performance
STU00469,SCH1178,Madhya Pradesh,Bhopal,Urban,Female,OBC,16,11,150000,61,3.4,No,None
STU00470,SCH1170,Rajasthan,Udaipur,Rural,Male,General,10,5,100000,89,3.8,No,None
STU00471,SCH1159,Gujarat,Vadodara,Rural,Male,SC,11,6,150000,73,3.7,No,None
STU00472,SCH1222,Uttar Pradesh,Lucknow,Rural,Male,OBC,12,8,200000,94,5.2,No,None
STU00473,SCH1056,Rajasthan,Kota,Semi-Urban,Female,General,9,4,100000,79,1.6,No,None
STU00474,SCH1147,Gujarat,Surat,Urban,Male,SC,11,5,100000,83,6.6,No,None
STU00475,SCH1194,Madhya Pradesh,Bhopal,Urban,Female,ST,9,5,50000,75,1.8,No,None
STU00476,SCH1085,Madhya Pradesh,Bhopal,Urban,Female,ST,15,10,50000,77,1.1,Yes,Lack of Transport
STU00477,SCH1050,Maharashtra,Pune,Rural,Male,General,6,1,300000,50,2.6,Yes,Migration
STU00478,SCH1182,Gujarat,Rajkot,Urban,Female,SC,15,10,150000,92,0.2,No,None
STU00479,SCH1170,Maharashtra,Aurangabad,Semi-Urban,Male,OBC,10,6,200000,88,7.6,No,None
STU00480,SCH1198,Uttar Pradesh,Aligarh,Urban,Male,General,18,12,300000,80,8.1,No,None
STU00481,SCH1017,Uttar Pradesh,Aligarh,Rural,Female,General,18,12,300000,78,4.9,No,None
STU00482,SCH1230,Rajasthan,Jodhpur,Rural,Other,OBC,6,1,150000,71,0.6,No,None
STU00483,SCH1012,Maharashtra,Pune,Rural,Female,General,17,12,150000,82,3.5,No,None
STU00484,SCH1103,Uttar Pradesh,Agra,Rural,Female,General,18,12,75000,46,2.8,Yes,Migration
STU00485,SCH1071,Gujarat,Rajkot,Rural,Female,General,16,12,300000,100,5.1,No,None
STU00486,SCH1167,Uttar Pradesh,Agra,Rural,Female,General,14,9,150000,73,8.4,Yes,Lack of Interest
STU00487,SCH1185,Maharashtra,Aurangabad,Urban,Female,SC,17,12,200000,54,0.4,Yes,Child Labour
STU00488,SCH1242,Rajasthan,Kota,Rural,Male,General,6,2,100000,100,2.9,No,None
STU00489,SCH1086,Madhya Pradesh,Bhopal,Rural,Male,SC,8,3,100000,83,3.1,No,None
STU00490,SCH1230,Madhya Pradesh,Jabalpur,Urban,Male,SC,7,3,200000,61,0.6,No,None
STU00491,SCH1040,Rajasthan,Udaipur,Urban,Female,General,16,11,100000,78,0.2,No,None
STU00492,SCH1092,Madhya Pradesh,Gwalior,Rural,Male,General,11,5,500000,72,1.8,No,None
STU00493,SCH1039,Uttar Pradesh,Agra,Urban,Male,SC,15,10,100000,91,6.2,Yes,Migration
STU00494,SCH1138,Maharashtra,Aurangabad,Urban,Female,General,11,7,150000,100,1.5,No,None
STU00495,SCH1185,Gujarat,Rajkot,Rural,Male,General,7,2,100000,78,0.2,No,None
STU00496,SCH1084,Rajasthan,Jodhpur,Urban,Male,General,12,6,150000,68,5.0,No,None
STU00497,SCH1166,Maharashtra,Nagpur,Rural,Female,OBC,17,11,100000,70,3.6,No,None
STU00498,SCH1208,Gujarat,Surat,Rural,Male,General,17,12,100000,77,8.7,Yes,Poverty
STU00499,SCH1047,Rajasthan,Jaipur,Urban,Female,OBC,12,6,150000,73,0.2,No,None
STU00500,SCH1039,Rajasthan,Kota,Rural,Male,OBC,10,5,300000,56,2.9,Yes,Lack of Interest
STU00501,SCH1066,Uttar Pradesh,Kanpur,Urban,Female,ST,18,12,75000,51,0.9,Yes,Poverty
STU00502,SCH1202,Rajasthan,Jodhpur,Urban,Female,OBC,6,1,50000,97,3.9,No,None
STU00503,SCH1070,Madhya Pradesh,Indore,Rural,Male,ST,7,2,100000,66,3.6,Yes,Lack of Transport
STU00504,SCH1095,Gujarat,Ahmedabad,Rural,Male,General,17,12,50000,85,6.0,Yes,Lack of Interest
